avg_return,avg_sharpe,avg_win_rate,avg_profit_factor,avg_max_drawdown,consistency_rate,moon_dev_score,stop_loss_percent
-82.26660415908377,-2.000963255917848,33.56336867606833,0.8993030823919133,87.77020371330796,0.0,0,7.0
-82.27934213103427,-2.0026370456868197,33.56336867606833,0.8992333519912579,87.77856482270582,0.0,0,5.0
-82.22536887756928,-2.0056622419258243,33.56045179196383,0.8993034151046484,87.76507974737385,0.0,0,3.0
